
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  1 340152 1967056 367504 1872416    0    0     0  1288 2636 5776 90 10  0  0  0	
 7  0 340152 1966808 367504 1872544    0    0     0  1216 2626 5482 89 11  0  0  0	
 2  1 340152 1966436 367512 1872692    0    0     0  1568 2678 5267 90 10  0  0  0	
 2  1 340116 1964264 367512 1872844   16    0    16  1404 2669 6399 90 10  0  0  0	
 2  1 340100 1964280 367512 1872976    0    0     0  1268 2672 5554 91  9  0  0  0	
 7  0 340100 1964272 367516 1873124    0    0     0  1242 2668 5460 90 10  0  0  0	
 4  1 340100 1963908 367516 1873260    0    0     0  1194 2655 5411 91  9  0  0  0	
 2  1 340100 1963776 367520 1873404    0    0     0  1230 2674 5419 90 10  0  0  0	
 6  1 340100 1963668 367520 1873532    0    0     0  1592 2680 5551 91  9  0  0  0	
 3  1 340100 1963544 367520 1873656    0    0     0  1120 2627 5276 91 10  0  0  0	
 2  1 340100 1963412 367524 1873812    0    0     0  1366 2696 5908 90 11  0  0  0	
 4  1 340100 1963288 367524 1873944    0    0     0  1226 2661 5486 91 10  0  0  0	
 2  1 340096 1963040 367524 1874088   16    0    16  1556 2674 5443 90 10  0  0  0	
 6  0 340096 1963040 367524 1874216    0    0     0  1220 2661 5407 91  9  0  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  1 340096 1962808 367524 1874352    0    0     0  1300 2638 5490 91  9  0  0  0	
 2  1 340096 1962304 367528 1874500    0    0     0  1274 2685 5747 90 10  0  0  0	
 2  1 340096 1962312 367528 1874624    0    0     0  2430 2712 5403 91  9  0  0  0	
 2  1 340096 1962304 367528 1874772    0    0     0  2020 2657 5486 90 10  0  0  0	
 2  1 340064 1960132 367528 1874864   16    0    16  2224 2690 5283 90 10  0  0  0	
 2  1 340044 1960008 367528 1875020    0    0     0  2222 2663 5292 91  9  0  0  0	
 2  1 340044 1959520 367536 1875164    0    0     0  1936 2658 5267 91  9  0  0  0	
 2  1 340044 1959396 367536 1875304    0    0     0  2758 2644 5683 92  9  0  0  0	
 2  1 340044 1958892 367536 1875436    0    0     0  5210 2758 5034 90 10  0  0  0	
 2  1 340044 1958892 367536 1875564    0    0     0  2076 2688 5429 91  9  0  0  0	
 6  0 340044 1958900 367536 1875688    0    0     0  1952 2633 5121 92  8  0  0  0	
 7  0 340044 1958636 367544 1875824    0    0     0  2008 2704 5429 90 10  0  0  0	
10  0 340044 1960852 367544 1875972    0    0     0  2266 2671 6178 90 10  0  0  0	
 3  1 340044 1960472 367544 1876164    0    0     0  2952 2730 6830 89 11  0  0  0	
 2  1 340044 1960100 367544 1876308    0    0     0  5770 2733 6070 90 11  0  0  0	
 3  1 340044 1959976 367544 1876484    0    0     0  5986 2854 6759 91  9  0  0  0	
 6  1 340044 1959364 367548 1876648    0    0     0  5808 2789 6528 90 10  0  0  0	
 3  1 340044 1959240 367548 1876804    0    0     0  5812 2751 6324 90 10  0  0  0	
 8  1 340008 1957696 367548 1877004   16    0    16  5734 2760 6778 89 11  0  0  0	
 9  0 339988 1957572 367548 1877164   16    0    16  2614 2631 6589 91 10  0  0  0	
 2  1 339988 1957464 367548 1877348    0    0     0  2556 2736 7381 90 10  0  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 7  1 339988 1956968 367556 1877552    0    0     0  2474 2658 7201 89 11  0  0  0	
 9  0 339988 1956844 367556 1877732    0    0     0  2586 2700 7133 90 10  0  0  0	
 3  1 339988 1956348 367556 1877936    0    0     0  3170 2699 6731 89 11  0  0  0	
 2  1 339988 1956224 367556 1878096    0    0     0  5792 2745 6431 91 10  0  0  0	
 3  1 339988 1956100 367556 1878260    0    0     0  5572 2690 6694 90 10  0  0  0	
 2  1 339988 1955968 367560 1878432    0    0     0  2414 2591 6520 91 10  0  0  0	
 2  1 339988 1955720 367560 1878592    0    0     0  2222 2586 6347 92  9  0  0  0	
 9  0 339988 1955720 367564 1878792    0    0     0  2496 2699 7207 89 11  0  0  0	
 2  1 339976 1953548 367564 1878988    0    0     0  2502 2665 6977 91  9  0  0  0	
 3  1 339944 1953432 367564 1879144   16    0    16  3382 2646 6317 90 10  0  0  0	
 8  1 339936 1953052 367568 1879316   16    0    16  5896 2752 6615 90 10  0  0  0	
 9  0 339936 1952928 367568 1879476    0    0     0  5544 2713 6595 90 10  0  0  0	
 9  0 339936 1952548 367568 1879688    0    0     0  2564 2720 7364 90 10  0  0  0	
 3  1 339936 1952300 367576 1879872    0    0     0  2494 2742 7180 90 10  0  0  0	
 2  1 339936 1952292 367576 1880056    0    0     0  2586 2669 7104 91  9  0  0  0	
 2  1 339936 1952268 367580 1880240    0    0     0  2406 2586 6395 90 10  0  0  0	
 2  1 339936 1952144 367580 1880412    0    0     0  3046 2706 6864 90 10  0  0  0	
 2  1 339936 1951400 367580 1880580    0    0     0  5776 2780 6254 90 10  0  0  0	
 2  1 339936 1951276 367588 1880748    0    0     0  5554 2672 6599 90 10  0  0  0	
 2  1 339936 1951300 367588 1880920    0    0     0  2462 2609 6787 91  9  0  0  0	
 2  1 339904 1948988 367588 1881108   16    0    16  2518 2682 7056 90 10  0  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  1 339880 1948864 367588 1881280    0    0     0  2770 2667 6842 90 10  0  0  0	
 2  1 339880 1948740 367592 1881484    0    0     0  2418 2689 7000 91  9  0  0  0	
 9  1 339880 1948500 367592 1881660    0    0     0  3054 2691 6660 91  9  0  0  0	
 2  1 339880 1948376 367592 1881800    0    0     0  5472 2673 5991 90 10  0  0  0	
 2  1 339880 1948112 367592 1881996    0    0     0  2484 2690 7231 89 11  0  0  0	
 7  1 339880 1948112 367592 1882180    0    0     0  2554 2685 7239 91  9  0  0  0	
 2  1 339880 1947856 367596 1882384    0    0     0  2528 2716 7068 89 11  0  0  0	
 2  1 339880 1947732 367596 1882564    0    0     0  2442 2669 7142 90 10  0  0  0	
 5  1 339880 1947648 367596 1882744    0    0     0  3170 2670 6726 91 10  0  0  0	
 7  1 339880 1947268 367596 1882912    0    0     0  5612 2630 5866 91  9  0  0  0	
 2  1 339880 1947276 367596 1883068    0    0     0  5504 2761 6536 90 10  0  0  0	
 2  1 339848 1944484 367604 1883268   48    0    48  2718 2713 7095 90 10  0  0  0	
 9  0 339828 1944492 367604 1883456   16    0    16  2638 2683 7089 91  9  0  0  0	
 3  1 339828 1944492 367604 1883640    0    0     0  2610 2689 7163 91 10  0  0  0	
 2  1 339828 1943864 367604 1883820    0    0     0  2462 2662 6858 90 10  0  0  0	
 2  1 339828 1943864 367604 1884000    0    0     0  3110 2695 6904 90 10  0  0  0	
 7  1 339828 1943500 367608 1884180    0    0     0  5796 2807 6398 90 10  0  0  0	
 8  1 339828 1943376 367608 1884332    0    0     0  5700 2652 6008 91  9  0  0  0	
 6  1 339828 1943384 367612 1884484    0    0     0  7842 2788 6327 91 10  0  0  0	
 2  1 339828 1943228 367612 1884672    0    0     0  3636 2739 7164 89 11  0  0  0	
 2  1 339828 1942980 367612 1884848    0    0     0  2392 2630 6657 90 10  0  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 9  0 339828 1942484 367612 1885056    0    0     0  2576 2715 7279 89 11  0  0  0	
10  0 339796 1940436 367612 1885244   16    0    16  3012 2692 7257 91  9  0  0  0	
 4  1 339772 1940436 367612 1885392    0    0     0  5920 2721 6355 90 10  0  0  0	
 3  1 339772 1940188 367612 1885572    0    0     0  5758 2696 6262 90 10  0  0  0	
 5  1 339772 1940064 367612 1885712    0    0     0  5730 2651 5976 90 10  0  0  0	
 2  1 339772 1939752 367612 1885904    0    0     0  2580 2644 6713 89 11  0  0  0	
 2  1 339772 1939628 367612 1886084    0    0     0  2506 2627 6785 90 10  0  0  0	
 9  0 339772 1939644 367612 1886236    0    0     0  2264 2566 6360 91 10  0  0  0	
 2  1 339772 1939148 367616 1886420    0    0     0  2378 2631 6760 90 10  0  0  0	
 2  1 339772 1939148 367616 1886600    0    0     0  4014 2673 6639 90 10  0  0  0	
 2  1 339772 1939396 367616 1886772    0    0     0  4450 2692 6480 90 10  0  0  0	
 2  1 339772 1938712 367620 1886956    0    0     0  2530 2702 7181 90 10  0  0  0	
 2  1 339772 1938464 367620 1887144    0    0     0  2706 2693 7230 90 10  0  0  0	
 2  1 339744 1936400 367620 1887332   16    0    16  2860 2668 6898 90 10  0  0  0	
 2  1 339720 1936400 367620 1887484   16    0    16  5922 2753 6095 90 10  0  0  0	
 2  1 339720 1936020 367620 1887652    0    0     0  5688 2704 6181 91 10  0  0  0	
 9  0 339720 1935896 367620 1887832    0    0     0  2682 2693 7037 90 10  0  0  0	
 2  1 339720 1935788 367620 1888000    0    0     0  2468 2659 6896 91  9  0  0  0	
 2  1 339720 1935276 367624 1888204    0    0     0  2468 2693 6989 89 11  0  0  0	
 2  1 339720 1935276 367624 1888376    0    0     0  2460 2631 6848 90 10  0  0  0	
 3  1 339720 1935152 367624 1888572    0    0     0  2998 2687 6594 91  9  0  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  1 339720 1935036 367624 1888728    0    0     0  5802 2743 6377 91 10  0  0  0	
 3  1 339716 1934912 367624 1888888    0    0     0  5842 2722 6379 91 10  0  0  0	
 9  0 339716 1934416 367632 1889068    0    0     0  5488 2746 6693 91  9  0  0  0	
 9  0 339716 1934292 367632 1889252    0    0     0  2554 2672 7189 90 10  0  0  0	
 2  1 339680 1931872 367632 1889456   16    0    16  2770 2661 7104 90 10  0  0  0	
11  0 339660 1931748 367632 1889636   16    0    16  2670 2711 6988 91 10  0  0  0	
 2  1 339660 1931772 367632 1889812    0    0     0  2878 2711 7097 90 10  0  0  0	
 2  1 339660 1931416 367640 1889992    0    0     0  5640 2751 6473 90 10  0  0  0	
 2  1 339660 1931292 367640 1890184    0    0     0  2708 2758 7205 91  9  0  0  0	
 9  0 339660 1930788 367656 1890380    0    0     0  2576 2696 7313 90 11  0  0  0	
 2  1 339660 1930664 367656 1890576    0    0     0  2672 2728 7392 90 11  0  0  0	
 2  1 339660 1930664 367656 1890752    0    0     0  2478 2684 6950 89 11  0  0  0	
 2  1 339660 1930276 367656 1890952    0    0     0  3184 2719 6993 91  9  0  0  0	
 2  1 339656 1930276 367656 1891112    0    0     0  5826 2752 6263 90 10  0  0  0	
 2  1 339656 1930152 367660 1891284    0    0     0  5500 2732 6704 90 10  0  0  0	
 2  1 339628 1927980 367660 1891476   16    0    16  2624 2680 6987 91 10  0  0  0	
 2  1 339604 1927896 367660 1891648    0    0     0  2776 2681 7304 91 10  0  0  0	
 9  0 339600 1927508 367660 1891856   16    0    16  2664 2717 7140 91  9  0  0  0	
 2  1 339600 1927384 367660 1892036    0    0     0  2758 2667 6902 91  9  0  0  0	
 2  1 339600 1926872 367664 1892212    0    0     0  5850 2776 6579 89 11  0  0  0	
 4  1 339600 1926748 367668 1892380    0    0     0  5912 2830 6422 91 10  0  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  1 339600 1926748 367668 1892548    0    0     0  5572 2685 6420 90 10  0  0  0	
 9  0 339600 1926376 367668 1892732    0    0     0  2748 2700 6986 90 10  0  0  0	
 2  1 339600 1926376 367668 1892884    0    0     0  2180 2563 6290 91  9  0  0  0	
 2  1 339600 1926128 367668 1893100    0    0     0  2550 2733 7228 90 10  0  0  0	
 8  1 339600 1926004 367668 1893276    0    0     0  2862 2713 7106 91  9  0  0  0	
 9  0 339600 1925772 367668 1893432    0    0     0  5704 2722 6286 91  9  0  0  0	
 2  1 339564 1923344 367672 1893572   16    0    16  5780 2690 5953 90 10  0  0  0	
 2  1 339544 1923220 367672 1893748    0    0     0  5976 2693 6066 91  9  0  0  0	
 2  1 339544 1923096 367672 1893928    0    0     0  5716 2728 6560 90 10  0  0  0	
 3  1 339544 1922972 367672 1894096    0    0     0  5934 2786 6642 90 10  0  0  0	
 2  1 339544 1922724 367672 1894272    0    0     0  2618 2691 7095 90 10  0  0  0	
 2  1 339544 1922220 367676 1894476    0    0     0  2478 2689 7023 89 11  0  0  0	
 2  1 339544 1922220 367676 1894664    0    0     0  2686 2742 7578 90 10  0  0  0	
 2  1 339544 1922088 367680 1894868    0    0     0  2518 2709 7017 91  9  0  0  0	
10  0 339544 1921840 367680 1895052    0    0     0  2874 2729 7231 90 10  0  0  0	
 2  1 339544 1921724 367680 1895220    0    0     0  5816 2762 6387 90 10  0  0  0	
 2  1 339544 1921584 367680 1895388    0    0     0  5616 2718 6259 91  9  0  0  0	
 2  1 339540 1921460 367680 1895548    0    0     0  5824 2738 6595 90 10  0  0  0	
 3  2 339504 1919040 367684 1895724   32    0    32  3114 2706 7143 89 11  0  0  0	
 2  1 339488 1918916 367684 1895928    0    0     0  2600 2657 6912 90 10  0  0  0	
 6  1 339488 1918916 367684 1896112    0    0     0  2576 2684 7264 90 10  0  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  1 339488 1918420 367688 1896296    0    0     0  2430 2649 6701 90 10  0  0  0	
 2  1 339484 1918172 367688 1896472    0    0     0  3138 2674 6650 91  9  0  0  0	
 5  1 339484 1918056 367692 1896632    0    0     0  6644 2723 5926 91  9  0  0  0	
 2  1 339484 1918056 367692 1896792    0    0     0  4592 2776 6792 90 10  0  0  0	
 2  1 339484 1917832 367692 1896976    0    0     0  2452 2724 7133 90 10  0  0  0	
 2  1 339484 1917568 367692 1897184    0    0     0  2566 2729 7305 90 10  0  0  0	
 2  1 339484 1917568 367692 1897348    0    0     0  2414 2607 6585 91  9  0  0  0	
 9  0 339484 1917072 367696 1897548    0    0     0  2784 2635 6552 90 10  0  0  0	
 2  1 339452 1915032 367696 1897716   16    0    16  5684 2757 6755 91 10  0  0  0	
 9  0 339428 1914908 367696 1897868   16    0    16  6034 2753 6240 90 10  0  0  0	
 6  1 339428 1914660 367696 1898056    0    0     0  2664 2650 6813 90 10  0  0  0	
 2  1 339428 1914536 367696 1898236    0    0     0  2500 2676 7190 90 10  0  0  0	
 3  1 339428 1914296 367704 1898440    0    0     0  2640 2677 7071 90 10  0  0  0	
 2  1 339428 1914172 367704 1898616    0    0     0  2438 2666 7074 89 11  0  0  0	
 9  1 339428 1914180 367704 1898796    0    0     0  3346 2705 6951 90 10  0  0  0	
 2  2 339428 1913668 367704 1898968    0    0     0  6632 2692 5835 90 10  0  0  0	
 9  0 339428 1913544 367704 1899132    0    0     0  4634 2734 6891 90 10  0  0  0	
 2  1 339428 1913164 367708 1899308    0    0     0  2328 2610 6435 89 10  0  1  0	
 2  1 339428 1913172 367708 1899492    0    0     0  2496 2686 7308 90 10  0  0  0	
 2  1 339428 1913048 367708 1899672    0    0     0  2454 2689 7019 91 10  0  0  0	
10  0 339392 1910480 367708 1899880   16    0    16  3370 2737 6920 89 10  0  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  1 339372 1910480 367708 1900048    0    0     0  5728 2761 6797 90 10  0  0  0	
 2  1 339372 1909860 367716 1900244    0    0     0  2490 2685 7156 89 11  0  0  0	
 2  1 339372 1909744 367716 1900408    0    0     0  2336 2582 6447 92  8  0  0  0	
 2  1 339372 1909768 367716 1900584    0    0     0  2430 2641 6607 90 10  0  0  0	
 9  0 339372 1909644 367716 1900768    0    0     0  2380 2622 6874 91 10  0  0  0	
 5  1 339372 1909520 367716 1900940    0    0     0  3006 2675 6661 91  9  0  0  0	
 3  1 339372 1909256 367724 1901104    0    0     0  5740 2800 6233 91  9  0  0  0	
 2  1 339372 1909132 367724 1901256    0    0     0  7734 2672 6102 91  9  0  0  0	
 9  0 339372 1909008 367724 1901412    0    0     0  3554 2681 6563 92  8  0  0  0	
 2  1 339372 1908612 367724 1901604    0    0     0  2586 2726 7117 90 10  0  0  0	
 2  1 339360 1906316 367728 1901768   16    0    16  2542 2692 7206 91  9  0  0  0	
 3  0 339320 1906068 367728 1902004   16    0    16  3476 2719 6768 90 10  0  0  0	
 9  1 339320 1905944 367728 1902144    0    0     0  5794 2754 6205 91  9  0  0  0	
 7  2 339320 1905836 367728 1902308    0    0     0  6378 2834 6651 91  9  0  0  0	
 2  1 339320 1905704 367728 1902492    0    0     0  4974 2742 6498 89 11  0  0  0	
 9  0 339320 1905704 367728 1902656    0    0     0  2346 2628 6479 91  9  0  0  0	
 2  1 339320 1905076 367728 1902848    0    0     0  2464 2638 6998 91  9  0  0  0	
 2  1 339320 1905076 367728 1903032    0    0     0  2512 2706 7087 90 10  0  0  0	
 2  1 339320 1905076 367728 1903204    0    0     0  2510 2656 6884 90 10  0  0  0	
 5  1 339320 1904464 367728 1903400    0    0     0  3028 2728 7011 91 10  0  0  0	
 3  1 339320 1904464 367728 1903564    0    0     0  5880 2779 6630 90 10  0  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  1 339320 1903968 367728 1903740    0    0     0  5468 2700 6465 90 10  0  0  0	
 2  1 339288 1901920 367728 1903924   16    0    16  2350 2695 6949 90 10  0  0  0	
10  0 339264 1901944 367728 1904112   16    0    16  2854 2712 7441 90 11  0  0  0	
 2  1 339264 1901448 367728 1904320    0    0     0  2706 2732 7305 90 10  0  1  0	
 2  1 339264 1901440 367728 1904504    0    0     0  2608 2663 7139 90 10  0  0  0	
 2  1 339264 1901192 367732 1904704    0    0     0  3214 2729 6919 89 11  0  0  0	
 2  1 339264 1901200 367732 1904856    0    0     0  5468 2688 6473 91 10  0  0  0	
 2  1 339264 1901200 367732 1905028    0    0     0  2380 2677 6689 90 10  0  0  0	
 2  1 339264 1900680 367732 1905220    0    0     0  2420 2671 7042 90 10  0  0  0	
 2  1 339264 1900556 367732 1905412    0    0     0  2580 2723 7240 90 10  0  0  0	
 2  1 339264 1900184 367736 1905604    0    0     0  2362 2657 6646 90 10  0  0  0	
 2  1 339264 1900060 367736 1905780    0    0     0  3018 2718 6851 90 10  0  0  0	
 2  2 339260 1898028 367736 1905944    0    0     0  6892 2757 6316 91  9  0  0  0	
 3  1 339216 1897872 367744 1906132   16    0    16  4872 2785 7131 90 10  0  0  0	
 9  0 339212 1897748 367744 1906304    0    0     0  2704 2696 6956 90 10  0  0  0	
 2  1 339212 1897128 367744 1906492    0    0     0  2498 2648 6920 91  9  0  0  0	
 9  0 339212 1896880 367752 1906672    0    0     0  2478 2662 7013 91 10  0  0  0	
 2  1 339212 1896880 367752 1906848    0    0     0  2852 2679 7014 90 10  0  0  0	
 7  1 339212 1897012 367756 1907032    0    0     0  5598 2740 6431 90 10  0  0  0	
 2  1 339212 1896888 367756 1907188    0    0     0  5726 2785 6453 90 10  0  0  0	
 9  1 339212 1896012 367756 1907388    0    0     0  2726 2679 6814 90 10  0  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  1 339212 1895888 367764 1907556    0    0     0  2376 2636 6806 90 10  0  0  0	
 9  0 339212 1895912 367764 1907732    0    0     0  2452 2675 6902 89 11  0  0  0	
 2  1 339212 1895772 367768 1907924    0    0     0  2834 2725 7142 90 10  0  0  0	
 2  1 339180 1893724 367768 1908080   16    0    16  5722 2726 6297 91  9  0  0  0	
 2  1 339156 1893344 367776 1908256   16    0    16  5762 2663 5943 90 10  0  0  0	
 2  1 339156 1893104 367776 1908428    0    0     0  2698 2666 6724 90 10  0  0  0	
 2  1 339156 1892980 367776 1908612    0    0     0  2580 2700 7168 91  9  0  0  0	
 2  1 339156 1892848 367776 1908800    0    0     0  2446 2659 6982 91  9  0  0  0	
 2  1 339156 1892724 367776 1908980    0    0     0  2490 2669 7081 91  9  0  0  0	
 4  1 339156 1892112 367776 1909188    0    0     0  2824 2682 7195 90 10  0  0  0	
 2  1 339156 1891988 367776 1909344    0    0     0  5638 2762 6458 90 10  0  0  0	
 2  1 339156 1891896 367776 1909528    0    0     0  2662 2702 7010 91  9  0  0  0	
10  0 339156 1891888 367776 1909712    0    0     0  2480 2655 7110 90 11  0  0  0	
 2  1 339156 1891888 367776 1909900    0    0     0  2594 2674 7329 90 11  0  0  0	
 2  1 339132 1889096 367776 1910128   16    0    16  2574 2664 7164 90 10  0  0  0	
 2  1 339104 1889112 367776 1910300   16    0    16  3184 2710 7221 90 10  0  0  0	
 3  1 339104 1889120 367776 1910460    0    0     0  5872 2733 6447 91  9  0  0  0	
10  0 339104 1888740 367776 1910668    0    0     0  2644 2658 7275 89 11  0  0  0	
 2  1 339104 1888616 367776 1910860    0    0     0  2630 2680 7333 90 10  0  0  0	
 2  1 339104 1888104 367780 1911068    0    0     0  2496 2678 6926 89 11  0  0  0	
 2  1 339104 1888104 367780 1911248    0    0     0  2552 2702 7437 90 10  0  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  1 339104 1888128 367780 1911432    0    0     0  2978 2697 7169 90 10  0  0  0	
 9  0 339104 1887988 367780 1911604    0    0     0  5660 2718 6418 89 11  0  0  0	
10  0 339104 1887740 367780 1911764    0    0     0  5756 2763 6448 90 10  0  0  0	
 4  1 339104 1887112 367788 1911964    0    0     0  2678 2676 6972 90 10  0  0  0	
 2  1 339096 1884940 367788 1912160    0    0     0  2534 2633 6996 90 10  0  0  0	
 2  1 339052 1884948 367788 1912340   16    0    16  2742 2673 7130 91 10  0  0  0	
 2  1 339048 1884444 367788 1912520   16    0    16  2636 2691 7091 91 10  0  0  0	
 2  1 339048 1884444 367788 1912704    0    0     0  2892 2702 7095 91  9  0  0  0	
 2  1 339048 1884444 367788 1912884    0    0     0  5672 2741 6198 90 11  0  0  0	
10  0 339048 1884468 367788 1913064    0    0     0  2556 2703 7351 90 10  0  0  0	
 2  1 339048 1884344 367788 1913236    0    0     0  2500 2617 6589 91  9  0  0  0	
 2  1 339048 1883468 367788 1913424    0    0     0  2374 2586 6583 90 10  0  0  0	
 2  1 339048 1883468 367788 1913604    0    0     0  2452 2703 7191 90 10  0  0  0	
 2  1 339048 1883336 367788 1913796    0    0     0  2880 2710 6934 90 10  0  0  0	
 3  1 339048 1883212 367788 1913964    0    0     0  5644 2707 6701 90 10  0  0  0	
11  0 339048 1883228 367788 1914148    0    0     0  2858 2705 7234 89 11  0  0  0	
 9  0 339012 1880800 367792 1914340   16    0    16  2656 2626 6602 90 10  0  0  0	
 2  1 338996 1880676 367792 1914500   16    0    16  2548 2589 6490 90 11  0  0  0	
 2  1 338996 1880676 367800 1914680    0    0     0  2426 2656 6808 90 11  0  0  0	
 2  1 338996 1880428 367800 1914856    0    0     0  3038 2638 6380 91  9  0  0  0	
 4  2 338996 1880428 367800 1915012    0    0     0  8250 2732 6383 90 10  0  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  1 338996 1880156 367800 1915196    0    0     0  3058 2689 6700 90 10  0  0  0	
 7  1 338996 1880032 367800 1915364    0    0     0  2416 2641 6756 91  9  0  0  0	
 2  1 338996 1879536 367804 1915568    0    0     0  2614 2724 7274 89 11  0  0  0	
 2  1 338996 1879412 367804 1915740    0    0     0  2430 2641 6749 91 10  0  0  0	
 2  1 338996 1879288 367804 1915912    0    0     0  3030 2679 6585 91 10  0  0  0	
 2  2 338996 1878792 367804 1916084    0    0     0  6878 2781 6393 90 11  0  0  0	
 2  1 338996 1878792 367804 1916244    0    0     0  4446 2745 6638 90 10  0  0  0	
 4  1 338960 1876496 367812 1916440   48    0    48  2688 2672 6822 90 10  0  0  0	
 2  1 338940 1876496 367812 1916604    0    0     0  2554 2626 6733 90 10  0  0  0	
 2  1 338940 1876372 367812 1916788    0    0     0  2598 2676 7199 90 10  0  0  0	
 3  1 338940 1875752 367816 1916992    0    0     0  2562 2729 7396 90 11  0  0  0	
 2  2 338940 1875752 367816 1917172    0    0     0  5132 2770 6628 90 10  0  0  0	
 2  1 338940 1875504 367820 1917344    0    0     0  3510 2676 6604 90 10  0  0  0	
 9  0 338940 1875504 367820 1917528    0    0     0  2486 2736 6995 90 10  0  0  0	
 2  1 338940 1875388 367820 1917704    0    0     0  2458 2688 6895 90 10  0  0  0	
 2  1 338940 1875132 367828 1917896    0    0     0  2534 2661 6914 89 11  0  0  0	
 2  1 338940 1875132 367828 1918068    0    0     0  2784 2720 7029 90 10  0  0  0	
 2  1 338940 1874636 367828 1918252    0    0     0  5596 2675 5995 90 10  0  0  0	
 2  1 338924 1872472 367828 1918396    0    0     0  5526 2684 5651 90 10  0  0  0	
 9  0 338892 1872472 367828 1918540    0    0     0  5972 2773 6429 89 11  0  0  0	
 3  1 338880 1871580 367832 1918732    0    0     0  2816 2663 6901 90 10  0  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  1 338880 1871836 367836 1918908    0    0     0  2474 2704 6877 90 10  0  0  0	
 8  0 338880 1871464 367836 1919112    0    0     0  2484 2721 7086 91  9  0  0  0	
 3  1 338880 1871340 367840 1919276    0    0     0  2394 2603 6552 90 10  0  0  0	
 2  1 338880 1871240 367840 1919448    0    0     0  5090 2746 6662 91  9  0  0  0	
10  0 338880 1871240 367840 1919612    0    0     0  3472 2699 6745 89 11  0  0  0	
 4  1 338880 1871116 367840 1919792    0    0     0  2494 2617 6861 90 10  0  0  0	
 8  1 338880 1870496 367848 1919984    0    0     0  2356 2644 6662 90 10  0  0  0	
 9  0 338880 1870380 367848 1920172    0    0     0  2552 2726 7220 89 11  0  0  0	
 2  1 338876 1870380 367848 1920352    0    0     0  2842 2721 6963 91  9  0  0  0	
 2  1 338848 1867944 367848 1920532   16    0    16  5524 2736 6356 90 10  0  0  0	
 4  1 338824 1867944 367848 1920704    0    0     0  3018 2642 6930 90 10  0  0  0	
 2  1 338824 1867688 367852 1920908    0    0     0  2636 2698 7284 90 10  0  0  0	
 9  0 338820 1867564 367852 1921092   16    0    16  2540 2661 7049 90 10  0  0  0	
 2  1 338820 1867472 367852 1921276    0    0     0  2642 2690 7263 90 10  0  0  0	
 2  1 338820 1867332 367852 1921472    0    0     0  2784 2683 6824 90 10  0  0  0	
 2  1 338820 1867208 367852 1921636    0    0     0  5670 2713 6560 90 10  0  0  0	
 2  1 338820 1866704 367856 1921808    0    0     0  5778 2722 6184 91 10  0  0  0	
 4  1 338820 1866580 367856 1921984    0    0     0  2702 2683 7135 91  9  0  0  0	
 2  1 338820 1866580 367856 1922180    0    0     0  2638 2710 7124 90 10  0  0  0	
10  0 338820 1866324 367856 1922372    0    0     0  2520 2714 7265 89 11  0  0  0	
 4  1 338808 1864028 367856 1922512   16    0    16  3074 2626 6321 90 10  0  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
